Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,PrimaryHierarchy_Code,PrimaryHierarchy_Name,ClassificationCategory_Code,ClassificationCategory_Name,Comments
Apparel ,storyname,Story Name,MPH1110101112,Capris,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110101113,Leggings & Jeggings,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110101114,Jump suits,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110102100,Formal shirt,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110102101,Formal trousers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110102102,Formal suits,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110102103,Formal coats jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110102104,Formal dress,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110103100,Maternity Day Wear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110103101,Maternity Lingerie,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110103102,Maternity Sleepwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110103103,Maternity Accessories,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104104,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110104106,Sports innerwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105100,Bras & Bra Sets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105101,Camisoles & Camisole Sets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105102,Lingerie Sets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105103,Corsets & Bustier,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105104,Sleepwear & Robes,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105105,Gowns,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105106,Panties,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105107,Intimate wear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105108,Stockings &Tights,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110105109,Shapewear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1110106100,Socks,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111100100,Formal shirt,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111100101,Formal trousers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111100102,Formal suits,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111100103,Formal coats & jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101100,T-Shirts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101101,casual shirts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101102,Jeans,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101103,Casual trousers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101104,Shorts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101105,Sweatshirts and hoodies,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101106,Sweaters,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101107,Casual Jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101108,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111101109,Blazers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111102104 ,Bottomwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103100,Kurta,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103101,Kurta set with bottom,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103102,Bottomwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103103,Ethnic suits,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103104,Ethnic headgear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103105,Nehru Jackets,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103106,Sherwani,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103107,Blazers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103108,Shirts,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111103109,Accessories,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104100,Briefs,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104101,Trunks,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104102,Boxers,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104103,Vests,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104104,Sleepwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111104106,Thermals,apparelCC,apparelClassifyingCategory,
Apparel ,storyname,Story Name,MPH1111105100,Socks,apparelCC,apparelClassifyingCategory,
Apparel ,setitems,Set Items,MPH1110100107,Lehenga sets,setitemsCC,setitemsClassifyingCategory,
Apparel ,dresslength,Dress Length,MPH1110100106,Ethnic Dresses,dresslengthCC,dresslengthClassifyingCategory,
Apparel ,dressshape,Dress Shape,MPH1110100106,Ethnic Dresses,dressshapeCC,dressshapeClassifyingCategory,
Apparel ,waistrise,Waist Rise,MPH1111102104 ,Bottomwear,waistriseCC,waistriseClassifyingCategory,
Apparel ,colorfamilyapparel,Color Family,MPH1111100104,Others,colorfamilyapparelCC,,
Apparel ,stylecode,Style Code,MPH1111100104,Others,stylecodeCC,,
Apparel ,colorapparel,Color,MPH1111100104,Others,colorapparelCC,,
Apparel ,colorfamilyapparel,Color Family,MPH1111100105,Others1,colorfamilyapparelCC,,
Apparel ,stylecode,Style Code,MPH1111100105,Others1,stylecodeCC,,
Apparel ,colorapparel,Color,MPH1111100105,Others1,colorapparelCC,,
Apparel ,colorfamilyapparel,Color Family,MPH1111100106,Others2,colorfamilyapparelCC,,
Apparel ,stylecode,Style Code,MPH1111100106,Others2,stylecodeCC,,
Apparel ,colorapparel,Color,MPH1111100106,Others2,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111101110,Others,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111101110,Others,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111101110,Others,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111101111,Others1,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111101111,Others1,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111101111,Others1,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111101112,Others2,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111101112,Others2,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111101112,Others2,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111103110,Others,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111103110,Others,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111103110,Others,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111103111,Others1,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111103111,Others1,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111103111,Others1,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1111103112,Others2,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1111103112,Others2,stylecodeCC,,
Apparel,colorapparel,Color,MPH1111103112,Others2,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1110100109,Others,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1110100109,Others,stylecodeCC,,
Apparel,colorapparel,Color,MPH1110100109,Others,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1110100110,Others1,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1110100110,Others1,stylecodeCC,,
Apparel,colorapparel,Color,MPH1110100110,Others1,colorapparelCC,,
Apparel,colorfamilyapparel,Color Family,MPH1110100111,Others2,colorfamilyapparelCC,,
Apparel,stylecode,Style Code,MPH1110100111,Others2,stylecodeCC,,
Apparel,colorapparel,Color,MPH1110100111,Others2,colorapparelCC,,
Apparel ,stylenote,Style Note,MPH1111100104,Others,stylenoteCC,,
Apparel ,stylenote,Style Note,MPH1111100105,Others1,stylenoteCC,,
Apparel ,stylenote,Style Note,MPH1111100106,Others2,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111101110,Others,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111101111,Others1,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111101112,Others2,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111103110,Others,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111103111,Others1,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1111103112,Others2,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1110100109,Others,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1110100110,Others1,stylenoteCC,,
Apparel,stylenote,Style Note,MPH1110100111,Others2,stylenoteCC,,
Apparel ,multipack,Multi Pack,MPH1111100104,Others,multipackCC,,
Apparel ,multipack,Multi Pack,MPH1111100105,Others1,multipackCC,,
Apparel ,multipack,Multi Pack,MPH1111100106,Others2,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111101110,Others,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111101111,Others1,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111101112,Others2,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111103110,Others,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111103111,Others1,multipackCC,,
Apparel,multipack,Multi Pack,MPH1111103112,Others2,multipackCC,,
Apparel,multipack,Multi Pack,MPH1110100109,Others,multipackCC,,
Apparel,multipack,Multi Pack,MPH1110100110,Others1,multipackCC,,
Apparel,multipack,Multi Pack,MPH1110100111,Others2,multipackCC,,
Apparel ,packquantity,Pack Quantity,MPH1111100104,Others,packquantityCC,,
Apparel ,packquantity,Pack Quantity,MPH1111100105,Others1,packquantityCC,,
Apparel ,packquantity,Pack Quantity,MPH1111100106,Others2,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111101110,Others,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111101111,Others1,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111101112,Others2,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111103110,Others,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111103111,Others1,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1111103112,Others2,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1110100109,Others,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1110100110,Others1,packquantityCC,,
Apparel,packquantity,Pack Quantity,MPH1110100111,Others2,packquantityCC,,
Apparel ,packcolor,Pack Color,MPH1111100104,Others,packcolorCC,,
Apparel ,packcolor,Pack Color,MPH1111100105,Others1,packcolorCC,,
Apparel ,packcolor,Pack Color,MPH1111100106,Others2,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111101110,Others,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111101111,Others1,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111101112,Others2,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111103110,Others,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111103111,Others1,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1111103112,Others2,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1110100109,Others,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1110100110,Others1,packcolorCC,,
Apparel,packcolor,Pack Color,MPH1110100111,Others2,packcolorCC,,
Apparel,featureapparel,Feature,MPH1111100104,Others,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111100105,Others1,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111100106,Others2,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111101110,Others,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111101111,Others1,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111101112,Others2,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111103110,Others,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111103111,Others1,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1111103112,Others2,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1110100109,Others,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1110100110,Others1,featureapparelCC,featureapparelClassifyingCategory
Apparel,featureapparel,Feature,MPH1110100111,Others2,featureapparelCC,featureapparelClassifyingCategory
Apparel,colorfamilyapparel,Color Family,MPH1110101115,Others,colorfamilyapparelCC,
Apparel,stylecode,Style Code,MPH1110101115,Others,stylecodeCC,
Apparel,colorapparel,Color,MPH1110101115,Others,colorapparelCC,
Apparel,stylenote,Style Note,MPH1110101115,Others,stylenoteCC,
Apparel,multipack,Multi Pack,MPH1110101115,Others,multipackCC,
Apparel,packquantity,Pack Quantity,MPH1110101115,Others,packquantityCC,
Apparel,packcolor,Pack Color,MPH1110101115,Others,packcolorCC,
Apparel,colorfamilyapparel,Color Family,MPH1110101116,Others1,colorfamilyapparelCC,
Apparel,stylecode,Style Code,MPH1110101116,Others1,stylecodeCC,
Apparel,colorapparel,Color,MPH1110101116,Others1,colorapparelCC,
Apparel,stylenote,Style Note,MPH1110101116,Others1,stylenoteCC,
Apparel,multipack,Multi Pack,MPH1110101116,Others1,multipackCC,
Apparel,packquantity,Pack Quantity,MPH1110101116,Others1,packquantityCC,
Apparel,packcolor,Pack Color,MPH1110101116,Others1,packcolorCC,
Apparel,colorfamilyapparel,Color Family,MPH1110101117,Others2,colorfamilyapparelCC,
Apparel,stylecode,Style Code,MPH1110101117,Others2,stylecodeCC,
Apparel,colorapparel,Color,MPH1110101117,Others2,colorapparelCC,
Apparel,stylenote,Style Note,MPH1110101117,Others2,stylenoteCC,
Apparel,multipack,Multi Pack,MPH1110101117,Others2,multipackCC,
Apparel,packquantity,Pack Quantity,MPH1110101117,Others2,packquantityCC,
Apparel,packcolor,Pack Color,MPH1110101117,Others2,packcolorCC,
Apparel,colorfamilyapparel,Color Family,MPH1110102105,Others,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110102105,Others,stylecodeCC
Apparel,colorapparel,Color,MPH1110102105,Others,colorapparelCC
Apparel,stylenote,Style Note,MPH1110102105,Others,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110102105,Others,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110102105,Others,packquantityCC
Apparel,packcolor,Pack Color,MPH1110102105,Others,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110102106,Others1,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110102106,Others1,stylecodeCC
Apparel,colorapparel,Color,MPH1110102106,Others1,colorapparelCC
Apparel,stylenote,Style Note,MPH1110102106,Others1,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110102106,Others1,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110102106,Others1,packquantityCC
Apparel,packcolor,Pack Color,MPH1110102106,Others1,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110102107,Others2,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110102107,Others2,stylecodeCC
Apparel,colorapparel,Color,MPH1110102107,Others2,colorapparelCC
Apparel,stylenote,Style Note,MPH1110102107,Others2,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110102107,Others2,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110102107,Others2,packquantityCC
Apparel,packcolor,Pack Color,MPH1110102107,Others2,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110103104,Others,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110103104,Others,stylecodeCC
Apparel,colorapparel,Color,MPH1110103104,Others,colorapparelCC
Apparel,stylenote,Style Note,MPH1110103104,Others,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110103104,Others,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110103104,Others,packquantityCC
Apparel,packcolor,Pack Color,MPH1110103104,Others,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110103105,Others1,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110103105,Others1,stylecodeCC
Apparel,colorapparel,Color,MPH1110103105,Others1,colorapparelCC
Apparel,stylenote,Style Note,MPH1110103105,Others1,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110103105,Others1,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110103105,Others1,packquantityCC
Apparel,packcolor,Pack Color,MPH1110103105,Others1,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110103106,Others2,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110103106,Others2,stylecodeCC
Apparel,colorapparel,Color,MPH1110103106,Others2,colorapparelCC
Apparel,stylenote,Style Note,MPH1110103106,Others2,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110103106,Others2,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110103106,Others2,packquantityCC
Apparel,packcolor,Pack Color,MPH1110103106,Others2,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110104107,Others,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110104107,Others,stylecodeCC
Apparel,colorapparel,Color,MPH1110104107,Others,colorapparelCC
Apparel,stylenote,Style Note,MPH1110104107,Others,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110104107,Others,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110104107,Others,packquantityCC
Apparel,packcolor,Pack Color,MPH1110104107,Others,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110104108,Others1,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110104108,Others1,stylecodeCC
Apparel,colorapparel,Color,MPH1110104108,Others1,colorapparelCC
Apparel,stylenote,Style Note,MPH1110104108,Others1,stylenoteCC
Apparel,multipack,Multi Pack,MPH1110104108,Others1,multipackCC
Apparel,packquantity,Pack Quantity,MPH1110104108,Others1,packquantityCC
Apparel,packcolor,Pack Color,MPH1110104108,Others1,packcolorCC
Apparel,colorfamilyapparel,Color Family,MPH1110104109,Others2,colorfamilyapparelCC
Apparel,stylecode,Style Code,MPH1110104109,Others2,stylecodeCC
Apparel,colorapparel,Color,MPH1110104109,Others2,colorapparelCC
Apparel,stylenote,Style Note,MPH1110104109,Others2,stylenoteCC
