"category_code","template_code","display_order","required","filterable","searchable","comparable","visible","editable","metadata"
"MPH1111103110","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111103111","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111103112","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110100109","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110100110","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110100111","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111100104","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111100105","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111100106","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111101110","multipack","9","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111101111","multipack","9","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111101112","multipack","9","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111103110","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111103111","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111103112","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110100109","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110100110","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110100111","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111100104","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111100105","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111100106","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111101110","packquantity","10","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111101111","packquantity","10","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111101112","packquantity","10","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111103110","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111103111","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111103112","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110100109","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110100110","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110100111","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111100104","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111100105","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111100106","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111101110","packcolor","11","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111101111","packcolor","11","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111101112","packcolor","11","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111103110","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111103111","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111103112","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110100109","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110100110","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110100111","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111100104","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111100105","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111100106","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111101110","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111101111","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111101112","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111103110","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111103111","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111103112","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110100109","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110100110","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110100111","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110101115","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110101115","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110101115","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110101115","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110101115","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110101115","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110101115","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110101116","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110101116","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110101116","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110101116","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110101116","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110101116","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110101116","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110101117","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110101117","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110101117","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110101117","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1110101117","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1110101117","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1110101117","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110106103","womensleepwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1111102106 ","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111102106 ","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111102106 ","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111102106 ","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111102106 ","multipack","6","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111102106 ","packquantity","7","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111102106 ","packcolor","8","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1111104107","colorfamilyapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111104107","stylecode","6","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111104107","colorapparel","7","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111104107","stylenote","8","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111104107","multipack","9","false","true","true","true","true","true","{""displayGroup"": ""Multi Pack""}"
"MPH1111104107","packquantity","10","false","true","true","true","true","true","{""displayGroup"": ""Pack Quantity""}"
"MPH1111104107","packcolor","11","false","true","true","true","true","true","{""displayGroup"": ""Pack Color""}"
"MPH1110104107","womencasualtopwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110104108","womencasualtopwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110104109","womenformalbottomwearsize","1","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110103103","womencasualtopwearsize","16","false","true","true","true","true","true","{""displayGroup"": ""Size""}"
"MPH1110101117","ageband","9","false","true","true","true","true","true","{""displayGroup"": ""Age Band""}"
"MPH1110100111","ageband","10","false","true","true","true","true","true","{""displayGroup"": ""Age Band""}"
"MPH1110101117","displayproduct","10","false","true","true","true","true","true","{""displayGroup"": ""Display Product Name""}"
"MPH1110100111","displayproduct","11","false","true","true","true","true","true","{""displayGroup"": ""Display Product Name""}"
"MPH1110101117","fabricapparel","11","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110100111","fabricapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110101117","womenfabric","12","false","true","true","true","true","true","{""displayGroup"": ""Fabric Family""}"
"MPH1110100111","womenfabric","13","false","true","true","true","true","true","{""displayGroup"": ""Fabric Family""}"
"MPH1110101117","womentopwearfit","13","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110100111","womentopwearfit","14","false","true","true","true","true","true","{""displayGroup"": ""Fit""}"
"MPH1110101117","modelfit","14","false","true","true","true","true","true","{""displayGroup"": ""Model fit""}"
"MPH1110100111","modelfit","15","false","true","true","true","true","true","{""displayGroup"": ""Model fit""}"
